0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
25.0,9.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,442.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.415,5099.1
31.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,6.0,2.0,166.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.961,5228.1
54.0,5.0,2.0,7.0,1.0,2.0,1.0,1.0,7.0,1.0,224.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.96,5228.1
46.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,529.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
49.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,155.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
32.0,1.0,2.0,7.0,3.0,2.0,1.0,1.0,8.0,5.0,491.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
33.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,7.0,1.0,125.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
41.0,11.0,1.0,4.0,1.0,1.0,1.0,2.0,6.0,1.0,163.0,4.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.96,5228.1
24.0,9.0,3.0,8.0,1.0,2.0,2.0,2.0,9.0,3.0,663.0,1.0,10.0,1.0,3.0,-1.1,94.199,-37.5,0.8859999999999999,4963.6
34.0,1.0,2.0,7.0,3.0,2.0,1.0,1.0,8.0,4.0,114.0,5.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.962,5228.1
43.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,458.0,6.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.281,5076.2
58.0,7.0,1.0,7.0,1.0,2.0,1.0,1.0,7.0,4.0,548.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.968,5228.1
36.0,10.0,3.0,6.0,1.0,1.0,1.0,1.0,12.0,1.0,371.0,1.0,999.0,0.0,2.0,-3.0,92.713,-33.0,0.7170000000000001,5023.5
34.0,5.0,2.0,7.0,1.0,2.0,1.0,1.0,11.0,5.0,470.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.021,5195.8
58.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,11.0,4.0,477.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
27.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,393.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
35.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,622.0,3.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
30.0,10.0,1.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,96.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
57.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,2.0,193.0,9.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
29.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,566.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
59.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,4.0,70.0,5.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.968,5228.1
29.0,8.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,164.0,3.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
43.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,8.0,3.0,13.0,11.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
39.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,4.0,192.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
30.0,1.0,3.0,7.0,1.0,1.0,2.0,1.0,4.0,2.0,505.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.423,5099.1
51.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,89.0,2.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.3719999999999999,5099.1
58.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,168.0,5.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
51.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,1.0,368.0,12.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.96,5228.1
28.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,149.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
25.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,140.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
33.0,8.0,3.0,4.0,3.0,2.0,1.0,1.0,7.0,2.0,282.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
29.0,7.0,3.0,7.0,1.0,2.0,2.0,1.0,7.0,4.0,22.0,8.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.968,5228.1
41.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,77.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
31.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,8.0,2.0,139.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
41.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,5.0,5.0,96.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
45.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,5.0,100.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
55.0,10.0,2.0,7.0,1.0,2.0,2.0,1.0,5.0,4.0,895.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
45.0,1.0,2.0,7.0,3.0,1.0,1.0,2.0,5.0,2.0,209.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
30.0,10.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,5.0,1161.0,26.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
36.0,10.0,1.0,6.0,1.0,2.0,1.0,1.0,8.0,4.0,106.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
41.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,74.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
35.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,107.0,5.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.96,5228.1
49.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,364.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
37.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,5.0,142.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
34.0,10.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,5.0,229.0,1.0,999.0,0.0,2.0,-1.8,92.84299999999999,-50.0,1.726,5099.1
43.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,2.0,94.0,5.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
39.0,3.0,2.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,260.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
38.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,11.0,2.0,76.0,3.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
36.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,4.0,208.0,12.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.435,5099.1
38.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,136.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
48.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,309.0,1.0,10.0,1.0,3.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
37.0,3.0,2.0,7.0,1.0,3.0,3.0,2.0,6.0,4.0,59.0,7.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
32.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,8.0,2.0,301.0,3.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.965,5228.1
28.0,8.0,3.0,4.0,1.0,2.0,2.0,2.0,5.0,5.0,386.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
53.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,2.0,177.0,26.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
37.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,8.0,4.0,481.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
22.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,2.0,453.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
34.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,11.0,3.0,201.0,2.0,6.0,1.0,3.0,-0.1,93.2,-42.0,4.12,5195.8
76.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,185.0,1.0,999.0,1.0,1.0,-1.7,94.027,-38.3,0.8859999999999999,4991.6
32.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,5.0,4.0,14.0,8.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
54.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,11.0,2.0,339.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
33.0,8.0,2.0,4.0,3.0,2.0,1.0,2.0,6.0,1.0,393.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
50.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,177.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
77.0,6.0,2.0,7.0,1.0,2.0,1.0,2.0,5.0,3.0,372.0,1.0,3.0,4.0,3.0,-1.8,93.876,-40.0,0.682,5008.7
28.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,247.0,1.0,999.0,0.0,2.0,-1.8,93.369,-34.8,0.635,5008.7
42.0,8.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,173.0,5.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
34.0,10.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1156.0,3.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
41.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,6.0,3.0,129.0,4.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
48.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,7.0,1.0,169.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.96,5228.1
50.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,22.0,5.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
35.0,1.0,2.0,7.0,1.0,2.0,1.0,2.0,5.0,5.0,698.0,9.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
31.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,4.0,200.0,4.0,999.0,1.0,1.0,-1.7,94.215,-40.3,0.899,4991.6
35.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,3.0,695.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
59.0,8.0,2.0,6.0,1.0,2.0,1.0,1.0,9.0,5.0,251.0,3.0,2.0,4.0,3.0,-1.1,94.199,-37.5,0.883,4963.6
58.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,173.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
42.0,11.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,5.0,76.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
48.0,10.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,207.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
34.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,7.0,4.0,195.0,3.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.958,5228.1
26.0,11.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,2.0,322.0,4.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
43.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,107.0,6.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.96,5228.1
33.0,8.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,5.0,396.0,1.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
27.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,8.0,4.0,103.0,1.0,4.0,1.0,3.0,-2.9,92.20100000000001,-31.4,0.873,5076.2
41.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,285.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
41.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,2.0,352.0,5.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
33.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,58.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.864,5191.0
58.0,5.0,2.0,7.0,1.0,2.0,1.0,2.0,6.0,3.0,81.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
41.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,343.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
41.0,10.0,2.0,6.0,1.0,1.0,1.0,1.0,8.0,3.0,154.0,7.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
29.0,10.0,3.0,6.0,3.0,2.0,2.0,1.0,11.0,4.0,895.0,1.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
36.0,10.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,3.0,1423.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
44.0,10.0,2.0,6.0,1.0,1.0,2.0,1.0,8.0,3.0,85.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
61.0,6.0,2.0,3.0,1.0,2.0,2.0,1.0,9.0,5.0,104.0,2.0,999.0,0.0,2.0,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5
33.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,5.0,3.0,201.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.281,5099.1
38.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,141.0,1.0,999.0,1.0,1.0,-1.8,93.369,-34.8,0.655,5008.7
35.0,8.0,3.0,4.0,1.0,2.0,1.0,2.0,5.0,5.0,473.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
41.0,8.0,1.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,249.0,3.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
40.0,7.0,3.0,7.0,1.0,2.0,2.0,2.0,7.0,3.0,98.0,11.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.963,5228.1
27.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,283.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
52.0,5.0,2.0,7.0,3.0,1.0,1.0,2.0,5.0,1.0,268.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
33.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,8.0,5.0,157.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
31.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,5.0,961.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
57.0,7.0,2.0,7.0,3.0,2.0,1.0,2.0,6.0,4.0,318.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
49.0,2.0,3.0,8.0,3.0,2.0,1.0,1.0,5.0,5.0,49.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
32.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,8.0,2.0,133.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.968,5228.1
35.0,10.0,2.0,8.0,3.0,2.0,1.0,2.0,5.0,2.0,175.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
35.0,8.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,4.0,95.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.855,5191.0
34.0,10.0,3.0,4.0,1.0,1.0,1.0,1.0,8.0,5.0,64.0,1.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.9639999999999995,5228.1
34.0,5.0,3.0,7.0,1.0,3.0,3.0,2.0,11.0,5.0,114.0,5.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.021,5195.8
29.0,1.0,3.0,7.0,1.0,1.0,2.0,1.0,5.0,2.0,527.0,2.0,3.0,1.0,3.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
32.0,9.0,3.0,7.0,1.0,1.0,1.0,1.0,11.0,4.0,151.0,2.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
37.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,8.0,4.0,54.0,5.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.962,5228.1
45.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,207.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
26.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,6.0,2.0,163.0,2.0,3.0,1.0,3.0,-2.9,92.963,-40.8,1.262,5076.2
32.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,5.0,4.0,159.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
26.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,4.0,4.0,239.0,1.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.365,5099.1
46.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,4.0,430.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
47.0,7.0,1.0,6.0,3.0,2.0,1.0,2.0,6.0,1.0,364.0,13.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
29.0,4.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,2.0,165.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
31.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,3.0,194.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.967,5228.1
35.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,79.0,1.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
32.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,211.0,3.0,999.0,0.0,2.0,-1.8,93.075,-47.1,1.405,5099.1
43.0,10.0,2.0,6.0,1.0,2.0,1.0,1.0,5.0,1.0,618.0,1.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
37.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,253.0,2.0,999.0,1.0,1.0,-1.8,92.89299999999999,-46.2,1.327,5099.1
55.0,10.0,2.0,3.0,1.0,1.0,2.0,1.0,11.0,3.0,113.0,2.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
31.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,6.0,5.0,34.0,29.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
55.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,6.0,1.0,579.0,2.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
31.0,10.0,3.0,4.0,1.0,1.0,1.0,1.0,11.0,1.0,44.0,1.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
21.0,9.0,3.0,8.0,1.0,1.0,1.0,2.0,9.0,2.0,9.0,1.0,999.0,0.0,2.0,-1.1,94.199,-37.5,0.877,4963.6
46.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,6.0,4.0,346.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
30.0,3.0,3.0,7.0,1.0,2.0,1.0,1.0,11.0,4.0,45.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
24.0,9.0,3.0,4.0,3.0,1.0,1.0,1.0,6.0,1.0,190.0,1.0,999.0,1.0,1.0,-2.9,92.963,-40.8,1.266,5076.2
44.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,6.0,5.0,25.0,6.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.967,5228.1
37.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,10.0,5.0,416.0,2.0,999.0,0.0,2.0,-3.4,92.431,-26.9,0.72,5017.5
59.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,3.0,292.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.967,5228.1
43.0,10.0,3.0,6.0,1.0,3.0,3.0,2.0,6.0,3.0,35.0,3.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.962,5228.1
21.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,173.0,1.0,999.0,0.0,2.0,-2.9,92.963,-40.8,1.26,5076.2
25.0,9.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,18.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.244,5099.1
45.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,97.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.966,5228.1
30.0,12.0,2.0,7.0,1.0,2.0,1.0,1.0,8.0,1.0,183.0,2.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.97,5228.1
22.0,8.0,3.0,4.0,1.0,1.0,1.0,2.0,6.0,3.0,156.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.864,5228.1
40.0,1.0,3.0,7.0,3.0,2.0,1.0,2.0,5.0,3.0,96.0,4.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.859,5191.0
37.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,284.0,1.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.41,5099.1
51.0,5.0,2.0,7.0,1.0,2.0,1.0,2.0,5.0,4.0,410.0,3.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.86,5191.0
30.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,11.0,5.0,61.0,3.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.021,5195.8
33.0,8.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,2.0,274.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
32.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,7.0,3.0,97.0,3.0,999.0,0.0,2.0,-2.9,92.469,-33.6,1.0290000000000001,5076.2
57.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,19.0,4.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.959,5228.1
80.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,323.0,1.0,999.0,0.0,2.0,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2
51.0,11.0,2.0,4.0,1.0,2.0,2.0,1.0,9.0,5.0,240.0,3.0,999.0,0.0,2.0,-1.1,94.199,-37.5,0.883,4963.6
37.0,3.0,2.0,7.0,1.0,2.0,1.0,1.0,11.0,1.0,96.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.191,5195.8
44.0,10.0,1.0,7.0,1.0,2.0,1.0,1.0,8.0,4.0,136.0,5.0,999.0,0.0,2.0,1.4,93.444,-36.1,4.963,5228.1
31.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,208.0,1.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.453,5099.1
56.0,5.0,2.0,1.0,3.0,2.0,1.0,1.0,7.0,2.0,61.0,2.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.961,5228.1
36.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,181.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.334,5099.1
38.0,10.0,2.0,7.0,1.0,2.0,1.0,1.0,5.0,2.0,118.0,2.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.266,5099.1
30.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,6.0,1.0,18.0,1.0,999.0,0.0,2.0,1.4,94.465,-41.8,4.865,5228.1
45.0,10.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,2.0,166.0,2.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.857,5191.0
54.0,7.0,2.0,3.0,1.0,2.0,1.0,1.0,11.0,2.0,139.0,4.0,999.0,1.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
56.0,6.0,2.0,7.0,1.0,2.0,1.0,1.0,6.0,3.0,252.0,1.0,999.0,2.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
27.0,8.0,3.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1071.0,3.0,999.0,0.0,2.0,1.4,93.91799999999999,-42.7,4.962,5228.1
37.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,196.0,2.0,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
30.0,8.0,3.0,4.0,1.0,1.0,1.0,1.0,11.0,3.0,148.0,1.0,999.0,0.0,2.0,-0.1,93.2,-42.0,4.12,5195.8
42.0,7.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,83.0,1.0,999.0,0.0,2.0,1.1,93.994,-36.4,4.856,5191.0
32.0,1.0,1.0,7.0,3.0,2.0,1.0,2.0,5.0,2.0,11.0,1.0,999.0,0.0,2.0,-1.8,92.89299999999999,-46.2,1.291,5099.1
